FID,mode,season,route_id,route_name,direction_id,day_type_id,day_type_name,time_period_id,time_period_name,stop_name,stop_id,total_ons,total_offs,number_service_days
5726,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,Ruggles,place-rugg,9526,17485,19
5727,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,Stony Brook,place-sbmnl,713,18301,19
5728,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,State Street,place-state,22080,8326,19
5729,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,Sullivan Square,place-sull,11149,1907,19
5730,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,Tufts Medical Center,place-tumnl,6463,4707,19
5731,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,Wellington,place-welln,6174,522,19
5732,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Assembly,place-astao,1951,56,19
5733,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Back Bay,place-bbsta,5450,2934,19
5734,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Maverick,place-mvbcl,3472,8454,19
5735,1,Fall 2018,Blue,Blue Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Bowdoin,place-bomnl,0,4101,5
5736,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Haymarket,place-haecl,13640,18870,19
5737,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Orient Heights,place-orhte,1032,2525,19
5738,1,Fall 2018,Blue,Blue Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Government Center,place-gover,49,53062,5
5739,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Jackson Square,place-jaksn,365,6410,19
5740,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_07,EVENING,Suffolk Downs,place-sdmnl,87,1701,19
5741,1,Fall 2018,Blue,Blue Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Maverick,place-mvbcl,33534,6784,5
5742,1,Fall 2018,Blue,Blue Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Beachmont,place-bmmnl,4629,670,19
5743,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Massachusetts Ave.,place-masta,3002,2403,19
5744,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Revere Beach,place-rbmnl,184,2212,19
5745,1,Fall 2018,Blue,Blue Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Orient Heights,place-orhte,12069,1350,5
5746,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Jackson Square,place-jaksn,3280,5214,19
5747,1,Fall 2018,Blue,Blue Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Bowdoin,place-bomnl,0,2376,19
5748,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_07,EVENING,State Street,place-state,47503,1235,19
5749,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Malden Center,place-mlmnl,2656,61,19
5750,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Suffolk Downs,place-sdmnl,61,722,19
5751,1,Fall 2018,Blue,Blue Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Revere Beach,place-rbmnl,11009,996,5
5752,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Massachusetts Ave.,place-masta,2713,14252,19
5753,1,Fall 2018,Blue,Blue Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Government Center,place-gover,83,26600,19
5754,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_07,EVENING,Wood Island,place-wimnl,617,7445,19
5755,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_07,EVENING,Wonderland,place-wondl,0,27097,19
5756,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Airport,place-aport,4405,13891,19
5757,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Aquarium,place-aqucl,11154,436,19
5758,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Beachmont,place-bmmnl,192,7094,19
5759,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Bowdoin,place-bomnl,2903,0,19
5760,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Government Center,place-gover,39377,86,19
5761,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Maverick,place-mvbcl,1531,25017,19
5762,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Orient Heights,place-orhte,352,7724,19
5763,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Revere Beach,place-rbmnl,49,9725,19
5764,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Suffolk Downs,place-sdmnl,61,684,19
5765,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,State Street,place-state,20667,517,19
5766,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Wood Island,place-wimnl,365,4914,19
5767,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Wonderland,place-wondl,0,10969,19
5768,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_09,NIGHT,Airport,place-aport,1105,3177,19
5769,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_09,NIGHT,Aquarium,place-aqucl,2349,66,19
5770,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_09,NIGHT,Beachmont,place-bmmnl,26,1691,19
5771,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_09,NIGHT,Bowdoin,place-bomnl,357,0,19
5772,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_09,NIGHT,Government Center,place-gover,8850,9,19
5773,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_09,NIGHT,Maverick,place-mvbcl,528,5538,19
5774,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_09,NIGHT,Orient Heights,place-orhte,105,1821,19
5775,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_09,NIGHT,Revere Beach,place-rbmnl,7,3790,19
5776,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_09,NIGHT,Suffolk Downs,place-sdmnl,17,175,19
5777,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_09,NIGHT,State Street,place-state,4577,69,19
5778,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_09,NIGHT,Wood Island,place-wimnl,94,1131,19
5779,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_09,NIGHT,Wonderland,place-wondl,0,548,19
5780,1,Fall 2018,Blue,Blue Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Airport,place-aport,6346,23187,5
5781,1,Fall 2018,Blue,Blue Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Aquarium,place-aqucl,17769,4465,5
5782,1,Fall 2018,Blue,Blue Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Beachmont,place-bmmnl,826,9694,5
5783,1,Fall 2018,Blue,Blue Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Bowdoin,place-bomnl,3415,0,5
5784,1,Fall 2018,Blue,Blue Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Government Center,place-gover,53502,342,5
5785,1,Fall 2018,Blue,Blue Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Maverick,place-mvbcl,6765,37911,5
5786,1,Fall 2018,Blue,Blue Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Orient Heights,place-orhte,1653,11899,5
5787,1,Fall 2018,Blue,Blue Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Revere Beach,place-rbmnl,264,13480,5
5788,1,Fall 2018,Blue,Blue Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Suffolk Downs,place-sdmnl,205,2049,5
5789,1,Fall 2018,Blue,Blue Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,State Street,place-state,39963,979,5
5790,1,Fall 2018,Blue,Blue Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Wood Island,place-wimnl,932,7096,5
5791,1,Fall 2018,Blue,Blue Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Wonderland,place-wondl,0,20538,5
5792,1,Fall 2018,Blue,Blue Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Airport,place-aport,6374,18093,5
5793,1,Fall 2018,Blue,Blue Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Aquarium,place-aqucl,13437,3238,5
5794,1,Fall 2018,Blue,Blue Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Beachmont,place-bmmnl,663,7632,5
5795,1,Fall 2018,Blue,Blue Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Bowdoin,place-bomnl,2938,0,5
5796,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Malden Center,place-mlmnl,92433,619,19
5797,1,Fall 2018,Blue,Blue Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Maverick,place-mvbcl,22691,5254,19
5798,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,North Station,place-north,6459,614,19
5799,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_03,AM_PEAK,State Street,place-state,13192,521,19
5800,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,North Station,place-north,41111,27369,19
5801,1,Fall 2018,Blue,Blue Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Orient Heights,place-orhte,6887,816,19
5802,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Oak Grove,place-ogmnl,834,0,19
5803,1,Fall 2018,Blue,Blue Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Suffolk Downs,place-sdmnl,1707,237,5
5804,1,Fall 2018,Blue,Blue Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Revere Beach,place-rbmnl,6135,839,19
5805,1,Fall 2018,Blue,Blue Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,State Street,place-state,1470,39884,5
5806,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Roxbury Crossing,place-rcmnl,620,2720,19
5807,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Oak Grove,place-ogmnl,66108,0,19
5808,1,Fall 2018,Blue,Blue Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Suffolk Downs,place-sdmnl,994,150,19
5809,1,Fall 2018,Blue,Blue Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Wood Island,place-wimnl,6442,864,5
5810,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Ruggles,place-rugg,2238,6878,19
5811,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Wood Island,place-wimnl,327,2099,19
5812,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Roxbury Crossing,place-rcmnl,1702,10655,19
5813,1,Fall 2018,Blue,Blue Line,0,day_type_01,weekday,time_period_06,PM_PEAK,State Street,place-state,1564,36808,19
5814,1,Fall 2018,Blue,Blue Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Wonderland,place-wondl,21782,0,5
5815,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Stony Brook,place-sbmnl,97,4784,19
5816,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Wonderland,place-wondl,0,3763,19
5817,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Ruggles,place-rugg,2901,32835,19
5818,1,Fall 2018,Blue,Blue Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Wood Island,place-wimnl,5503,612,19
5819,1,Fall 2018,Blue,Blue Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Airport,place-aport,21368,4262,5
5820,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,State Street,place-state,6052,3355,19
5821,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Airport,place-aport,3319,15041,19
5822,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Stony Brook,place-sbmnl,744,3406,19
5823,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,State Street,place-state,43148,40367,19
5824,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Sullivan Square,place-sull,38170,5445,19
5825,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Tufts Medical Center,place-tumnl,3420,28966,19
5826,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Wellington,place-welln,54151,1215,19
5827,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Assembly,place-astao,11426,2957,19
5828,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Back Bay,place-bbsta,10932,47176,19
5829,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Community College,place-ccmnl,23648,12092,19
5830,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Chinatown,place-chncl,6375,23082,19
5831,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Downtown Crossing,place-dwnxg,47583,79702,19
5832,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Forest Hills,place-forhl,0,27707,19
5833,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Green Street,place-grnst,715,6830,19
5834,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Haymarket,place-haecl,19775,16557,19
5835,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Jackson Square,place-jaksn,2462,12338,19
5836,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Massachusetts Ave.,place-masta,4839,19380,19
5837,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Malden Center,place-mlmnl,73038,4023,19
5838,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,North Station,place-north,23817,17118,19
5839,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Oak Grove,place-ogmnl,27207,0,19
5840,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Roxbury Crossing,place-rcmnl,3573,11003,19
5841,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Ruggles,place-rugg,5310,36027,19
5842,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Stony Brook,place-sbmnl,693,7955,19
5843,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,State Street,place-state,37243,27342,19
5844,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Sullivan Square,place-sull,34657,4272,19
5845,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Tufts Medical Center,place-tumnl,7250,20106,19
5846,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Wellington,place-welln,36478,1354,19
5847,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Assembly,place-astao,9297,1273,19
5848,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Back Bay,place-bbsta,14697,24315,19
5849,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Community College,place-ccmnl,18684,4463,19
5850,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Chinatown,place-chncl,5051,7153,19
5851,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Downtown Crossing,place-dwnxg,40795,39831,19
5852,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Forest Hills,place-forhl,0,45328,19
5853,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Green Street,place-grnst,967,8371,19
5854,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Haymarket,place-haecl,15402,8045,19
5855,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Jackson Square,place-jaksn,2083,15862,19
5856,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Massachusetts Ave.,place-masta,5734,11236,19
5857,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Malden Center,place-mlmnl,23383,451,19
5858,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,North Station,place-north,13939,6558,19
5859,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Sullivan Square,place-sull,2825,531,19
5860,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Aquarium,place-aqucl,5254,4673,19
5861,1,Fall 2018,Blue,Blue Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Aquarium,place-aqucl,6651,12797,5
5862,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Tufts Medical Center,place-tumnl,2203,1405,19
5863,1,Fall 2018,Blue,Blue Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Wonderland,place-wondl,10021,0,19
5864,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Wellington,place-welln,1440,150,19
5865,1,Fall 2018,Blue,Blue Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Beachmont,place-bmmnl,6820,545,5
5866,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,Assembly,place-astao,236,8,19
5867,1,Fall 2018,Blue,Blue Line,0,day_type_01,weekday,time_period_07,EVENING,Airport,place-aport,11167,2029,19
5868,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,Back Bay,place-bbsta,955,381,19
5869,1,Fall 2018,Blue,Blue Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Bowdoin,place-bomnl,0,3550,5
5870,1,Fall 2018,Blue,Blue Line,0,day_type_01,weekday,time_period_07,EVENING,Aquarium,place-aqucl,3737,2928,19
5871,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,Community College,place-ccmnl,94,19,19
5872,1,Fall 2018,Blue,Blue Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Government Center,place-gover,56,38734,5
5873,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,Chinatown,place-chncl,1048,58,19
5874,1,Fall 2018,Blue,Blue Line,0,day_type_01,weekday,time_period_07,EVENING,Beachmont,place-bmmnl,2420,624,19
5875,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Beachmont,place-bmmnl,747,5231,19
5876,1,Fall 2018,Blue,Blue Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Maverick,place-mvbcl,25052,5701,5
5877,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,Downtown Crossing,place-dwnxg,1766,576,19
5878,1,Fall 2018,Blue,Blue Line,0,day_type_01,weekday,time_period_07,EVENING,Bowdoin,place-bomnl,0,1092,19
5879,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Bowdoin,place-bomnl,5227,0,19
5880,1,Fall 2018,Blue,Blue Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Orient Heights,place-orhte,9480,1068,5
5881,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,Forest Hills,place-forhl,0,1022,19
5882,1,Fall 2018,Blue,Blue Line,0,day_type_01,weekday,time_period_07,EVENING,Government Center,place-gover,55,13987,19
5883,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Government Center,place-gover,27791,643,19
5884,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,Green Street,place-grnst,5,651,19
5885,1,Fall 2018,Blue,Blue Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Revere Beach,place-rbmnl,8636,945,5
5886,1,Fall 2018,Blue,Blue Line,0,day_type_01,weekday,time_period_07,EVENING,Maverick,place-mvbcl,11069,3596,19
5887,1,Fall 2018,Blue,Blue Line,0,day_type_01,weekday,time_period_07,EVENING,Orient Heights,place-orhte,3626,824,19
5888,1,Fall 2018,Blue,Blue Line,0,day_type_01,weekday,time_period_07,EVENING,Revere Beach,place-rbmnl,3080,640,19
5889,1,Fall 2018,Blue,Blue Line,0,day_type_01,weekday,time_period_07,EVENING,Suffolk Downs,place-sdmnl,454,117,19
5890,1,Fall 2018,Blue,Blue Line,0,day_type_01,weekday,time_period_07,EVENING,State Street,place-state,702,18023,19
5891,1,Fall 2018,Blue,Blue Line,0,day_type_01,weekday,time_period_07,EVENING,Wood Island,place-wimnl,1963,501,19
5892,1,Fall 2018,Blue,Blue Line,0,day_type_01,weekday,time_period_07,EVENING,Wonderland,place-wondl,6087,0,19
5893,1,Fall 2018,Blue,Blue Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Airport,place-aport,5399,734,19
5894,1,Fall 2018,Blue,Blue Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Aquarium,place-aqucl,1142,851,19
5895,1,Fall 2018,Blue,Blue Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Beachmont,place-bmmnl,719,159,19
5896,1,Fall 2018,Blue,Blue Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Bowdoin,place-bomnl,0,320,19
5897,1,Fall 2018,Blue,Blue Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Government Center,place-gover,13,4513,19
5898,1,Fall 2018,Blue,Blue Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Maverick,place-mvbcl,3250,1442,19
5899,1,Fall 2018,Blue,Blue Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Orient Heights,place-orhte,1376,275,19
5900,1,Fall 2018,Blue,Blue Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Revere Beach,place-rbmnl,977,194,19
5901,1,Fall 2018,Blue,Blue Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Suffolk Downs,place-sdmnl,99,42,19
